,Time,Clean,Dirt,Semitones,Cents,isStable,isOctave
224,0.010158730158730159,5.0,0.0,0.0,0.0,0,0
225,0.010204081632653062,5.0,2751.736,109.25038,10925.038,1,1
226,0.010249433106575964,5.0,2754.2222,109.266014,10926.602,1,1
227,0.010294784580498867,5.0,2754.2222,109.266014,10926.602,1,1
228,0.010340136054421769,5.0,2754.2222,109.266014,10926.602,1,1
229,0.01038548752834467,5.0,2754.2222,109.266014,10926.602,1,1
230,0.010430839002267574,5.0,2754.2222,109.266014,10926.602,0,1
231,0.010476190476190476,5.0,10.0,12.0,1200.0,1,1
232,0.01052154195011338,5.0,10.0,12.0,1200.0,1,1
233,0.01056689342403628,5.0,10.0,12.0,1200.0,1,1
234,0.010612244897959184,5.0,10.0,12.0,1200.0,1,1
235,0.010657596371882086,5.0,10.0,12.0,1200.0,0,1
236,0.01070294784580499,1066.6981,10.0,-80.8441,-8084.41,0,0
237,0.010748299319727891,1065.7354,10.0,-80.82846,-8082.846,0,0
238,0.010793650793650795,1064.7734,10.0,-80.812836,-8081.2837,0,0
239,0.010839002267573696,1063.8165,10.0,-80.79727,-8079.727,0,0
240,0.0108843537414966,1063.8165,10.0,-80.79727,-8079.727,0,0
241,0.010929705215419501,1062.8563,10.0,-80.78163,-8078.163,0,0
242,0.010975056689342403,1061.8969,10.0,-80.766,-8076.6,0,0
243,0.011020408163265306,1061.8969,10.0,-80.766,-8076.6,0,0
244,0.011065759637188208,1060.9384,10.0,-80.75037,-8075.0366,0,0
245,0.011111111111111112,1060.9384,2756.7104,16.531282,1653.1283,1,1
246,0.011156462585034013,1059.9808,2759.201,16.56255,1656.255,1,1
247,0.011201814058956917,1059.9808,2759.201,16.56255,1656.255,1,1
248,0.011247165532879818,1059.024,2759.201,16.578182,1657.8182,1,1
249,0.011292517006802722,1059.024,2759.201,16.578182,1657.8182,1,1
250,0.011337868480725623,1058.0681,2759.201,16.593815,1659.3815,1,1
251,0.011383219954648527,1058.0681,2759.201,16.593815,1659.3815,1,1
252,0.011428571428571429,1058.0681,2759.201,16.593815,1659.3815,1,1
253,0.011473922902494332,1057.113,2759.201,16.609451,1660.9451,1,1
254,0.011519274376417234,1057.113,2761.6936,16.625084,1662.5084,1,1
255,0.011564625850340137,1057.1173,2761.6936,16.625013,1662.5013,1,1
256,0.011609977324263039,1057.1173,2761.6936,16.625013,1662.5013,1,1
257,0.01165532879818594,1057.1173,2761.6829,16.624947,1662.4946,1,1
258,0.011700680272108844,1057.1173,2764.1777,16.64058,1664.0579,1,1
259,0.011746031746031746,1057.1173,2764.1777,16.64058,1664.0579,1,1
260,0.011791383219954649,1057.1173,2766.675,16.656212,1665.6212,0,1
261,0.01183673469387755,1057.1173,1040.0791,-0.2813071,-28.13071,0,0
262,0.011882086167800454,1057.113,1040.0791,-0.28123683,-28.123682,0,0
263,0.011927437641723356,1057.113,1040.0791,-0.28123683,-28.123682,0,0
264,0.01197278911564626,1057.113,1041.0187,-0.26560423,-26.560423,0,0
265,0.012018140589569161,1057.113,1041.0187,-0.26560423,-26.560423,0,0
266,0.012063492063492064,1057.113,1041.0187,-0.26560423,-26.560423,0,0
267,0.012108843537414966,1057.113,1041.0187,-0.26560423,-26.560423,0,0
268,0.01215419501133787,1057.113,1041.0187,-0.26560423,-26.560423,0,0
269,0.012199546485260771,1057.113,1041.9592,-0.24997003,-24.997004,0,0
270,0.012244897959183675,1057.113,1041.9592,-0.24997003,-24.997004,0,0
271,0.012290249433106576,1058.0681,1041.9551,-0.2656734,-26.56734,0,0
272,0.012335600907029478,1058.0681,1041.9551,-0.2656734,-26.56734,0,0
273,0.012380952380952381,1058.0681,1041.9551,-0.2656734,-26.56734,0,0
274,0.012426303854875283,1058.0681,1042.8965,-0.2500381,-25.003809,0,0
275,0.012471655328798186,1058.0681,1042.8965,-0.2500381,-25.003809,0,0
276,0.012517006802721088,1058.0681,1042.8965,-0.2500381,-25.003809,0,0
277,0.012562358276643992,1058.0681,1042.8965,-0.2500381,-25.003809,0,0
278,0.012607709750566893,1058.0681,1042.8965,-0.2500381,-25.003809,0,0
279,0.012653061224489797,1058.0681,1043.8386,-0.2344054,-23.44054,0,0
280,0.012698412698412698,1058.0681,1043.8386,-0.2344054,-23.44054,0,0
281,0.012743764172335602,1058.0681,1043.8386,-0.2344054,-23.44054,0,0
282,0.012789115646258504,1058.0681,1043.8386,-0.2344054,-23.44054,0,0
283,0.012834467120181407,1058.0681,1043.8386,-0.2344054,-23.44054,0,0
284,0.012879818594104309,1058.0681,1043.8386,-0.2344054,-23.44054,0,0
285,0.01292517006802721,1058.0681,1044.7817,-0.21877113,-21.877113,0,0
286,0.012970521541950114,1058.0681,1044.7817,-0.21877113,-21.877113,0,0
